year,NAME,state,congressional district,state_name,state_district,Total population,Median household income,Per capita income,Median housing value,Gini index of income inequality,Median gross rent,Median age,Median income,Income in the past 12 months below poverty level,Income in the past 12 months at or above poverty level:,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS BY NATIVITY OF CHILDREN UNDER 18 YEARS IN FAMILIES AND SUBFAMILIES BY NATIVITY OF PARENTS,Aggregate income deficit in the past 12 months,Aggregate household income in the past 12 months (in 2016 inflation-adjusted dollars),Male PCT,Female PCT,White alone PCT,Black or African American alone PCT,American Indian & Alaska Native alone PCT,Asian alone PCT,Native Hawaiian & Other Pacific Islander alone PCT,Some other race alone PCT, Two or more races PCT,Hispanic or Latino (any race) PCT,Speak only English PCT,Total not enrolled in school PCT,Total enrolled in public school PCT,Total enrolled in private school PCT,"Males 12th grade, no diploma PCT",Males Highschool diploma PCT,Males Bachelor's degree PCT,"Females 12th grade, no diploma PCT",Females Highschool diploma PCT,Females Bachelor's degree PCT,Males unemployed PCT,"$200,000 or more PCT","Less than $10,000 PCT",Veteran PCT,"Agriculture, forestry, fishing and hunting, and mining PCT","Finance and insurance, and real estate and rental and leasing PCT","Professional, scientific, and management, and administrative and waste management services PCT"
2010,"Congressional District 1 (111th Congress), Massachusetts",25,1,Massachusetts,Massachusetts1,635272,50865,26409,231200,0.447,780,40.8,24376.0,66458,483011,123556,124357100.0,16430863600,0.49256853757130803,0.507431462428692,0.9068446271833167,0.02113582843254543,0.0029105642937198553,0.02135148408870531,0.0,0.025743303655756906,0.02201419234595575,0.08446775554408191,,2.5633575370986628,0.8316559874040452,0.16834401259595477,0.019264031405472636,0.33796350279850745,0.16692902674129353,0.010728831344371921,0.28441407153147064,0.1802514806054031,0.007669548088819431,0.027685202415794016,0.07740522068650504,0.09850131677245103,0.007631999115507559,0.05172654875601992,0.08027419265676165
2010,"Congressional District 2 (111th Congress), Massachusetts",25,2,Massachusetts,Massachusetts2,670872,55932,27039,243400,0.44,796,38.7,27032.0,50144,491941,153088,142828500.0,17663303100,0.48340667072109134,0.5165933292789087,0.836004483716715,0.062031207145327276,0.0023938992833208122,0.021120273315923158,0.0004427074017100132,0.05431587545761338,0.023691553679390406,0.13759554728770912,,2.5355639179755673,0.7817135689354275,0.21828643106457243,0.01890011437285551,0.3197483797178803,0.1830394586351506,0.013289898898132407,0.28522666805103114,0.17848351524747677,0.012190482948106188,0.0372340669050355,0.06290373530987185,0.0908779776832341,0.006690303784763183,0.06293382693197594,0.08143725844190548
2010,"Congressional District 3 (111th Congress), Massachusetts",25,3,Massachusetts,Massachusetts3,660410,61622,30748,294500,0.449,882,38.7,30337.0,49871,500492,147601,97071100.0,19700390400,0.48367832104298847,0.5163216789570115,0.8586211595826835,0.04796262927575294,0.0020547841492406234,0.052656682969670354,0.00013930739994851682,0.014618191729380234,0.023947244893323845,0.08766220983934223,0.7865088215027458,2.564876343302816,0.7255740203274353,0.2744259796725647,0.014574178648445756,0.2862525521548076,0.22149595719552256,0.017693273727117258,0.25412221560248427,0.21466381494070097,0.008102565714263266,0.056540275761973874,0.055909833091436864,0.07978429556933034,0.0023191397421589138,0.06701256874259726,0.12471127331963404
2010,"Congressional District 4 (111th Congress), Massachusetts",25,4,Massachusetts,Massachusetts4,658927,64958,37396,349300,0.517,904,40.5,30748.0,52005,495198,143235,106953100.0,24006526600,0.47467777158926555,0.5253222284107344,0.8601787451417229,0.033663820119679416,0.0016132287795157885,0.0589154792564275,0.0001957728246072782,0.02521220104806754,0.02022075282997965,0.0507476548995564,0.7923985870337308,2.500669189841479,0.704179693927925,0.29582030607207505,0.01738232510111006,0.250207956859708,0.2084110183671323,0.013598991980513871,0.2201839888409883,0.21038614057489138,0.007456915488953785,0.0963214574862162,0.06886694739317843,0.0761470485381197,0.0035676836909541956,0.07725505741541137,0.1255530549090816
2010,"Congressional District 5 (111th Congress), Massachusetts",25,5,Massachusetts,Massachusetts5,664235,68241,34483,333100,0.469,970,39.2,31292.0,32294,464309,158662,105467900.0,22370123300,0.49709515457631714,0.5029048454236829,0.7618914992434906,0.022818731322498814,0.0019661716109509435,0.07813048092918921,0.0,0.10733550625907999,0.0278576106347904,0.1605817218303763,0.7286481327960824,2.5863124950923755,0.8206782056603139,0.17932179433968615,0.014443484641606524,0.2661780960607834,0.22003789673140692,0.009495254548540246,0.24223343008455214,0.22520985731008403,0.008216766693445489,0.09520702276689674,0.041598270816977805,0.07725044314207694,0.004010458829988183,0.05327427754360172,0.15678009472499047
2010,"Congressional District 6 (111th Congress), Massachusetts",25,6,Massachusetts,Massachusetts6,651477,70330,36161,384800,0.456,1040,41.8,33992.0,39271,536976,142116,77429800.0,23035123400,0.481165106365996,0.5188348936340039,0.9003648632261768,0.030696402175364595,0.0004221177416854317,0.033241388414326216,0.0,0.019744365495635303,0.01553086294681163,0.07623753409560123,0.8414765572710463,2.8214748676447425,0.7693081181929419,0.23069188180705813,0.013169430330225586,0.24319139509233684,0.2475890609828524,0.012550839633705117,0.26005772221806356,0.23252322612304646,0.007778545739957593,0.07901890764526526,0.05001587598463727,0.08311336502989126,0.006677536839217957,0.08190725812596193,0.1285555369306493
2010,"Congressional District 7 (111th Congress), Massachusetts",25,7,Massachusetts,Massachusetts7,645395,71400,36930,412300,0.45799999999999996,1219,39.4,33847.0,36308,460037,126147,84604300.0,23058554200,0.478860232880639,0.521139767119361,0.7901812068578158,0.0636075581620558,0.0011822217401746217,0.08460555163891881,0.00047877656318998443,0.028302047583262963,0.031642637454582075,0.093671317565212,0.696907530944369,3.001312175574238,0.6985791196845633,0.30142088031543673,0.015657071047916037,0.2611947592562426,0.23597775243769054,0.01596699253480616,0.251038653478977,0.24466332877172567,0.006007383791192164,0.08204258272209425,0.05328141415504429,0.06460253026091982,0.0015417576629202844,0.0785053532430177,0.17954226665009498
2010,"Congressional District 8 (111th Congress), Massachusetts",25,8,Massachusetts,Massachusetts8,657658,47604,31030,394700,0.546,1272,30.0,25651.0,61494,267212,98355,188722400.0,19436132000,0.4819282970784207,0.5180717029215793,0.5506433435007253,0.21990304991348086,0.0025195466336606566,0.09439556730093757,0.00020223277144047514,0.06336424098847729,0.06897201889127784,0.17829479759996839,0.6199523338429714,1.845156215783805,0.4419134701757679,0.5580865298242321,0.01876111919780042,0.22498685912987224,0.2454411289018276,0.01592545726446566,0.21783043828367651,0.2358081214770505,0.01764767107023218,0.0883644856918054,0.10993054996251804,0.028050587421251497,0.002154298684043098,0.07990139940638419,0.16120546031858762
2010,"Congressional District 9 (111th Congress), Massachusetts",25,9,Massachusetts,Massachusetts9,665822,72927,36214,357400,0.456,1151,39.0,35145.0,32299,448871,141494,97924000.0,23453402700,0.47934883497391195,0.5206511650260881,0.7470405003138977,0.1437906827951014,0.001961485201750618,0.05236234308869338,8.410656301534044e-05,0.02786029899883152,0.026900583038710044,0.07049782073887616,,2.7071006601232384,0.724355194857744,0.275644805142256,0.015639794798354995,0.2667998247589258,0.243999641980601,0.014002807950934752,0.2427071274333522,0.24259628726487517,0.00883431879392007,0.09110906486597094,0.042638633108246365,0.07577907921998428,0.0011052034171694844,0.10108130712706852,0.12825437600812473
2010,"Congressional District 10 (111th Congress), Massachusetts",25,10,Massachusetts,Massachusetts10,647186,65094,35597,376000,0.45,1132,44.7,32171.0,41006,538779,129999,79592100.0,22573275300,0.4819773604497007,0.5180226395502993,0.907334213039219,0.02751141093904998,0.00355230181122583,0.04138068499627619,0.00010352510715621166,0.005591900937288508,0.014525963169784266,0.01967440581223945,,3.3328151974304125,0.7594382122935767,0.24056178770642328,0.014626015192212745,0.2739716720040223,0.251206000788147,0.008439933537525274,0.262534782695734,0.2549236282105179,0.004749482083940766,0.06741864011739994,0.04872344011411142,0.10574490092076583,0.005170049891457516,0.10037958131799773,0.12656307524342714
2010,"Congressional District 1 (111th Congress), Michigan",26,1,Michigan,Michigan1,649813,38761,20944,105600,0.426,566,45.5,20494.0,86585,504446,122420,154812600.0,13257296500,0.5087940684473841,0.4912059315526159,0.9320050537616207,0.012834461606646835,0.024873309706023118,0.00548003810326971,0.00018774632086461797,0.003494851595766782,0.021124538905808288,0.011832634927279078,,3.4298939666832524,0.9045980475292765,0.09540195247072344,0.01653112346441562,0.37802827534143163,0.12940086473131562,0.011939129798777261,0.3788081521668983,0.12717431989984038,0.015561671834535298,0.01218527205231357,0.08198459172737298,0.13364240653710996,0.034314872899208836,0.04590531030070377,0.056629683379367385
2010,"Congressional District 2 (111th Congress), Michigan",26,2,Michigan,Michigan2,698921,44527,21444,131400,0.435,670,39.0,21066.0,86021,519311,161136,191304500.0,14741545100,0.4946195635844394,0.5053804364155605,0.8875051686814389,0.04326669251603543,0.006819082557256113,0.013848489314242955,3.7200198591829406e-05,0.021526037992848978,0.026997328739585734,0.0676600073541931,,2.6748770353243976,0.8502121208816377,0.14978787911836236,0.014098911208567422,0.3580730445966827,0.12939111639082165,0.014373558472012427,0.3285678218859786,0.14063750304887182,0.013340873309611215,0.018563731267890217,0.06087304259976427,0.09841078811394034,0.036698349575133196,0.039057052588734945,0.06542648486526702
2010,"Congressional District 3 (111th Congress), Michigan",26,3,Michigan,Michigan3,693775,47614,22990,140000,0.428,703,35.2,23587.0,73778,500490,173822,177796200.0,15771496900,0.4970127202623329,0.5029872797376671,0.8427213433750135,0.08846095636193291,0.004060394220028107,0.02119274981081763,0.00018449785593311954,0.017019927209830275,0.026360131166444454,0.08634067240820151,,2.418006909544514,0.8062709506527107,0.19372904934728932,0.016166665896605415,0.2840093701052982,0.1848886260413153,0.00993593415405765,0.3067758224133525,0.19102108797377443,0.015853710331939472,0.022781437475399766,0.050593217040013495,0.08699736501551367,0.010522972350596344,0.06694935442374578,0.09955055822891355
2010,"Congressional District 4 (111th Congress), Michigan",26,4,Michigan,Michigan4,689687,41496,21975,119800,0.451,671,39.9,20585.0,104496,517664,141239,167747200.0,14802116100,0.5009359318067471,0.4990640681932529,0.9299290837727839,0.02577111066324289,0.010185779926256404,0.008693798781186248,0.000188491301126453,0.00622746260260089,0.019004272952803228,0.030771929875436248,,2.57457993304598,0.8810977892338792,0.11890221076612084,0.016685358642120333,0.36987060424581203,0.12574306143527775,0.013199964046790535,0.3420434263408621,0.12555802377191969,0.014364665649379636,0.020188061758166044,0.07828599166953744,0.10296996094535486,0.026193989687679033,0.04269370323431885,0.059627437023662785
2010,"Congressional District 5 (111th Congress), Michigan",26,5,Michigan,Michigan5,630683,38495,19673,91100,0.43799999999999994,664,38.5,21363.0,75363,402360,144836,235957000.0,12083697400,0.4815652237336348,0.5184347762663652,0.767104868848534,0.18063749934594717,0.004555378851181973,0.009067946971775044,0.0007198545069393023,0.008727046709678239,0.02918740476594422,0.04498614993586318,,2.478616731238341,0.8695766968001148,0.1304233031998852,0.02148718079803686,0.3522916080877278,0.11381610899516884,0.01555120948844587,0.3349345686578464,0.12488734273045171,0.0246623992032971,0.007916958103984835,0.08120710802947825,0.09792536713062121,0.007663699839869465,0.05140233556243138,0.0755694615014082
2010,"Congressional District 6 (111th Congress), Michigan",26,6,Michigan,Michigan6,670785,42521,22650,131300,0.45299999999999996,660,38.2,21498.0,83757,476761,151887,182356000.0,14695993000,0.492072720767459,0.507927279232541,0.8502456077580745,0.09235597098921412,0.005766378198677669,0.012864032439604343,0.00011330008870204312,0.01432649805824519,0.024328212467482128,0.05188249588169085,,2.4404329437833576,0.8837156036604203,0.11628439633957963,0.015502186509496984,0.3318282820147157,0.1558794126983375,0.01213259823717386,0.33207500790111316,0.15134143343751097,0.01633920056832002,0.024680097647342865,0.06495962657939212,0.09790045192066282,0.02375177777625097,0.04983270009000529,0.06846242107360509
2010,"Congressional District 7 (111th Congress), Michigan",26,7,Michigan,Michigan7,677169,46606,22563,124600,0.42700000000000005,688,39.9,22823.0,77626,512637,153857,167367900.0,14813438800,0.49878833791859933,0.5012116620814007,0.8905236359018207,0.05590332693906543,0.004625137890246009,0.01426379530072995,0.0,0.009917760559033269,0.02476634340910467,0.04246059698539065,,2.708969070410068,0.8559796639790285,0.14402033602097153,0.015076136489941092,0.3521929532066244,0.1335511837279093,0.01606795928301578,0.3232718328242992,0.141841741370472,0.014229115284284343,0.02022530873490737,0.06878411569117476,0.0986536846626859,0.01694808994399398,0.05044721223773301,0.07592507453537295
2010,"Congressional District 8 (111th Congress), Michigan",26,8,Michigan,Michigan8,704586,54323,25416,157600,0.424,779,37.3,25372.0,67476,529654,159609,139637800.0,17762408100,0.49418381858282734,0.5058161814171727,0.8775167261342122,0.05206319739534989,0.00364469347957524,0.0269349660651787,0.00047829505553615884,0.010410368642011053,0.02895175322813681,0.04474684424612468,,2.0234179549504314,0.8959345185988331,0.10406548140116689,0.010141820201918176,0.2514106266442007,0.18534876567299172,0.011826258980321382,0.26318415298649916,0.1913415819248256,0.013822868319975467,0.028172136564798004,0.05863652715149791,0.08444503809571513,0.01390742388295769,0.06398588869118228,0.08506635527876631
2010,"Congressional District 9 (111th Congress), Michigan",26,9,Michigan,Michigan9,664279,62098,35963,173700,0.48,884,40.3,31762.0,44619,464959,151170,119209000.0,23574097600,0.48713116025043696,0.5128688397495631,0.7751020279129703,0.11587600992956273,0.0023664755321182816,0.07602829533975934,0.00046516599200034924,0.005786725156146739,0.02437530013744225,0.04449034216044764,0.8303408270111933,2.607725675347898,0.8131702006441823,0.18682979935581767,0.015055387250343005,0.1529019604232083,0.2781701488963987,0.010402084546359271,0.18772892638429486,0.25503896136073634,0.009794949359575731,0.07998114829087079,0.04781772984761535,0.07453077108854825,0.0010119734124064727,0.08746984158600328,0.147471833406688
2010,"Congressional District 10 (111th Congress), Michigan",26,10,Michigan,Michigan10,720833,51487,24610,151100,0.41,745,40.8,25874.0,81663,586879,165533,151995900.0,17504902900,0.49906150245618613,0.5009384975438139,0.9343121083524201,0.024593768598274498,0.002603931839968481,0.01651145272205906,0.00010265900700994543,0.005710060443958587,0.01616601903630938,0.026873076010670988,,2.734043521806428,0.8903117652414695,0.10968823475853057,0.019281823733968168,0.3371597844557174,0.14022842375972713,0.01340261715408257,0.3409983840816197,0.13854915877190202,0.01610308520192056,0.018852741694447638,0.058409012530175886,0.0910400686039033,0.013493845842449712,0.056099057679765335,0.0826016134784243
2010,"Congressional District 11 (111th Congress), Michigan",26,11,Michigan,Michigan11,690987,58150,30068,150600,0.429,803,40.0,30459.0,41643,520483,158529,91559400.0,20207358900,0.48812785189880564,0.5118721481011944,0.819484302888477,0.09122313444391862,0.002332894830148758,0.05580712806463797,0.00032851558712392563,0.005904597336852936,0.02491942684884086,0.028942657387186734,0.8950994231005278,2.565332392876036,0.8561153770111626,0.14388462298883742,0.01067525991937195,0.2487667091024825,0.2324333404059693,0.012622681114199808,0.28096102569921144,0.20199126340273443,0.009666038993867369,0.039858444196867425,0.044000262140376174,0.09269611680740611,0.0027307158777412368,0.06670303464829563,0.11275736841284932
2010,"Congressional District 12 (111th Congress), Michigan",26,12,Michigan,Michigan12,633165,43431,22939,97800,0.42200000000000004,813,40.6,24152.0,56577,392131,132552,162260000.0,14303234600,0.47065456871431616,0.5293454312856838,0.7165636129602868,0.2171377129184336,0.0032377026525471243,0.030126428340164095,0.00019110342485765953,0.006803913671791713,0.02593952603191901,0.019241429959015423,0.8876937128583093,2.727616768806309,0.8585711844129209,0.14142881558707912,0.02551167978037601,0.30996396793881903,0.15207000514743732,0.019097594510387627,0.3134704895493018,0.1447876853732272,0.014429607606940564,0.012246086565578126,0.07115706870478604,0.08321492043057765,0.0007933315455439349,0.062293286850808975,0.10405679210988945
2010,"Congressional District 13 (111th Congress), Michigan",26,13,Michigan,Michigan13,515348,29343,17527,66600,0.526,716,35.4,17069.0,32388,139011,127316,299763800.0,8467617800,0.4841369327134286,0.5158630672865714,0.3376165232037381,0.5804834791247856,0.005365306550136995,0.007924742116007048,6.59748364212144e-05,0.04557308847613652,0.02297088569277459,0.09767962619433858,,2.4112661084920313,0.8943586628657413,0.10564133713425872,0.03112508450768938,0.3557593221006478,0.0883146377163561,0.022105895878195815,0.2997309710137316,0.10320558833312908,0.03327406914723526,0.04887168043507175,0.09280742459396751,0.07313262376473201,0.007135199083145403,0.05500511417550864,0.11219145501374049
